,company_id,company_name,description,job_id,job_title,locations,locations_count,publish_date,summary
178,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google&#39;s software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We&#39;re looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>

<p>You are a passionate iOS application developer who is excited about joining a team that is execution-oriented, fast-moving and running on agile methodology. Additionally, you will develop consumer-facing mobile applications that are the interface to Google services.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology&#39;s greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/79388872812700358,iOS Software Engineer,"['Kirkland, WA, USA', 'Seattle, WA, USA']",2,2019-11-14T18:31:30.191Z,"<ul>
<li>Bachelor's degree in Computer Science, related technical field, or equivalent practical experience.</li>
<li>1 year of relevant mobile experience.</li>
<li>Software development experience in Objective-C or Swift using iOS or OS X frameworks.</li>
<li>Working proficiency and communication skills in verbal and written English.</li>
</ul>"
179,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>
<p>Google aspires to be an organization that reflects the globally diverse audience that our products and technology serve. We believe that in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/134674928797393606,Software Engineer,"['Irvine, CA, USA']",1,2019-11-14T18:02:13.828Z,"<ul>
<li>Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.</li>
<li>Software development experience in one or more general purpose programming languages.</li>
<li>Experience working with two or more from the following: web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development.</li>
<li>Working proficiency and communication skills in verbal and written English.</li>
</ul>"
180,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>
<p>Google aspires to be an organization that reflects the globally diverse audience that our products and technology serve. We believe that in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.
</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/98500996243563206,Software Engineer,"['Cambridge, MA, USA']",1,2019-11-14T18:02:12.928Z,"<ul>
<li>Bachelor's degree in Computer Science, similar technical field of study or equivalent practical experience.</li>
<li>Software development experience in one or more general purpose programming languages.</li>
<li>Experience working with two or more from the following: web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development.</li>
<li>Working proficiency and communication skills in verbal and written English.</li>
</ul>"
181,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>
<p>Google aspires to be an organization that reflects the globally diverse audience that our products and technology serve. We believe that, in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/80910937818571462,Software Engineer,"['Los Angeles, CA, USA']",1,2019-11-14T18:02:11.352Z,"<ul>
<li>Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.</li>
<li>Software development experience in one or more general purpose programming languages.</li>
<li>Experience working with two or more from the following: web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development.</li>
<li>Working proficiency and communication skills in verbal and written English.</li>
</ul>"
182,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google&#39;s software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We&#39;re looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>

<p>Google aspires to be an organization that reflects the globally diverse audience that our products and technology serve. We believe that in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology&#39;s greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/104334592623682246,Software Engineer,"['Pittsburgh, PA, USA']",1,2019-11-14T17:32:53.032Z,"<ul>
<li>Bachelor's degree  in Computer Science, similar technical field of study or equivalent practical experience.</li>
<li>Software development experience in one or more general purpose programming languages.</li>
<li>Experience working with two or more from the following: web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development.</li>
<li>Working proficiency and communication skills in verbal and written English.</li>
</ul>"
183,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google&#39;s software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We&#39;re looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>

<p>Google aspires to be an organization that reflects the globally diverse audience that our products and technology serve. We believe that in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology&#39;s greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/133713543317856966,Software Engineer,"['Kirkland, WA, USA', 'Seattle, WA, USA']",2,2019-11-14T17:32:52.232Z,"<ul>
<li>Bachelor's degree in Computer Science, or similar technical field, or equivalent practical experience.</li>
<li>Software development experience in one or more general purpose programming languages.</li>
<li>Experience working with two or more from the following: web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development.</li>
<li>Working proficiency and communication skills in verbal and written English.</li>
</ul>"
184,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google&#39;s software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We&#39;re looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>

<p>Google aspires to be an organization that reflects the globally diverse audience that our products and technology serve. We believe that in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology&#39;s greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/85370216067801798,Software Engineer,"['New York, NY, USA']",1,2019-11-14T17:32:51.205Z,"<ul>
<li>BS degree in Computer Science, similar technical field of study or equivalent practical experience.</li>
<li>Software development experience in one or more general purpose programming languages.</li>
<li>Experience working with two or more from the following: web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development.</li>
<li>Working proficiency and communication skills in verbal and written English.</li>
</ul>"
185,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Our computational challenges are so big, complex and unique we can't just purchase off-the-shelf hardware, we've got to make it ourselves. Your team designs and builds the hardware, software and networking technologies that power all of Google's services. As a Hardware Engineer, you design and build the systems that are the heart of the world's largest and most powerful computing infrastructure. You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing. Your work has the potential to shape the machinery that goes into our cutting-edge data centers affecting millions of Google users.<p>Google's mission is to organize the world's information and make it universally accessible and useful. Our Devices &amp; Services team combines the best of Google AI, Software, and Hardware to create radically helpful experiences for users. We research, design, and develop new technologies and hardware to make our user's interaction with computing faster, seamless, and more powerful. Whether finding new ways to capture and sense the world around us, advancing form factors, or improving interaction methods, the Devices &amp; Services team is making people's lives better through technology.</p>",jobs/132660442125214406,"Hardware Engineer, Display","['Mountain View, CA, USA']",1,2020-01-23T13:31:19.569Z,"<ul>
<li>Bachelor's degree in Electrical Engineering or equivalent practical experience.
</li>
<li>5 years of experience with display electronics.</li>
<li>Experience programming with C++/C and Linux</li>
</ul>"
186,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>The Online Partnerships Group (OPG) is a partner-focused organization providing great service and creating innovative solutions. We value an open, inclusive and collaborative culture, where Googlers feel supported to do their best work. In offices around the globe, we foster and celebrate an environment where all team members feel welcomed and respected.</p>

<p>OPG partners with online publishers and app developers around the world to grow their businesses using our portfolio of products including the AdSense, AdMob, and Google Ad Manager platforms. We offer a solutions-based approach across advertising, analytics, and site or app design, to find new opportunities for our partners to better engage users and advertisers.</p>

<p>As a Web Solutions Engineer on the Rapid Prototyping Tools Team in OPG, you will be responsible for the design and development of key systems to enable OPG team members in global locations to work with millions of website publisher and app developer partners around the world. You will work with Google technologies spanning large scale data mining, customer management, automation and market intelligence.</p><p>Google creates products and services that make the world a better place, and gTech’s role is to help bring them to life. Our teams of trusted advisors support customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers’ complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.<br><br>To learn more about gTech, check out our <a href=""https://www.youtube.com/watch?v=HcjR6ZngQcw"">video</a>.</p>",jobs/139815100115493574,"Web Solutions Engineer, Rapid Prototyping Tools, Online Partnerships","['Mountain View, CA, USA']",1,2020-01-22T23:01:08.218Z,"<ul>
<li>Bachelor's degree in Computer Science, statistics or related technical/quantitative field or equivalent work experience.
</li>
<li>Experience in Python, Java, SQL, or other programming language.</li>
</ul>"
187,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>As a Privacy Engineer, you will lead the creation of product privacy guidelines, design review, privacy audits, risk analysis and application-level vulnerability testing across Google products. In this role, you will analyze software designs and implementations from a privacy and UX perspective and work to drive privacy best practices across the company. </p>

<p>You will develop technical solutions to help mitigate privacy vulnerabilities and advocate for strong privacy design across Google. You will also connect with academic/trade privacy research communities to share new ideas and learn from others. You will work closely with other software engineers, product managers, legal and policy teams to build new features, and work on critical efforts. You should have a passion for privacy and user choice, along with a good understanding of security infrastructure, design analysis, and research experience.</p>",jobs/96902489611084486,"Privacy Engineer, University Graduate","['Sunnyvale, CA, USA', 'New York, NY, USA', 'Seattle, WA, USA']",3,2020-01-16T15:31:21.838Z,"<ul>
<li>Bachelor's degree  in Computer Science, Privacy Engineering, or a similar technical field or equivalent practical experience. </li>
<li>Experience in privacy engineering, data privacy, or applying privacy research and practices to real world problems through projects or coursework. </li>
<li>Experience interacting with diverse technical or non-technical groups, either in an academic or organizational setting.</li>
</ul>"
188,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>The Google Cloud Platform team helps customers transform and evolve their business through the use of Google’s global network, web-scale data centers and software infrastructure. As part of an entrepreneurial team in this rapidly growing business, you will help shape the future of businesses of all sizes use technology to connect with customers, employees and partners.</p>

<p>The Google Cloud Platform team helps customers transform and evolve their business through the use of Google’s global network, web-scale data centers, and software infrastructure. As part of an entrepreneurial team in this rapidly growing business, you will help shape the future of our largest and most strategically important business relationships.<br> <br>As a Customer Engineer for the Financial Services Vertical, you will engage with named accounts and channel partners to understand and assess customer requirements, prepare and present demonstrations of Google’s Cloud technologies, and address and overcome technical objections that arise throughout the sales process. This is an opportunity to be a part of a growing vertical within Google Cloud, while working with some of the biggest customers in the Financial Services Industry.<br> <br>You’ll be developing new relationships with business unit leaders to more deeply understand their unique company and industry challenges to influence their perspective of Google Cloud solutions. You will do this with deep industry understanding so that you will be able to engage in communicating the business value of “One Google”, while ultimately driving shareholder value. You will wield the innovative power of our products and solutions to make organizations more productive, collaborative, and mobile..</p><p>Google Cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. Our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. And our teams are dedicated to helping our customers and developers see the benefits of our technology come to life.</p>",jobs/100145390507958982,"Sales Engineer, Financial Services, Google Cloud","['Cambridge, MA, USA', 'Chicago, IL, USA', 'San Francisco, CA, USA', 'Chapel Hill, NC, USA', 'Minneapolis, MN, USA', 'Durham, NC, USA']",6,2020-01-14T17:31:13.506Z,"<ul>
<li>Bachelor's degree or equivalent practical experience.</li>
<li>10 years of experience in software sales and strategic account management at an enterprise B2B software company, engaging with accounts, and selling cloud products.</li>
<li>Experience in the Financial Services industry.</li>
</ul>"
189,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Google engineers develop the next-generation technologies that change how users connect, explore, and interact with information and one another. As a member of an extraordinarily creative, motivated and talented team, you develop new products that are used by millions of people. We need our engineers to be versatile and passionate to take on new problems as we continue to push technology forward. If you get excited about building new things and working across discipline lines, then our team might be your next career step.<p>The Google Augmented Reality and Virtual Reality team is a group of engineers, designers, and research scientists tasked with building the foundations for great immersive computing and prototyping helpful, delightful user experiences. We're focused on making immersive computing accessible to billions of people through mobile devices, and our scope continues to grow and evolve.</p>",jobs/100553521989853894,Hardware Design Engineer,"['Mountain View, CA, USA']",1,2020-01-07T18:01:44.451Z,"<ul>
<li>BS degree in Electrical Engineering or equivalent practical experience.</li>
<li>10 years of relevant work experience in a cross-functional system integration role.</li>
<li>Experience with system interactions between typical consumer electronics building blocks: USB, HDMI, DisplayPort, WiFi, Bluetooth, Cellular, Display, capacitive touch, keyboard, mice, etc.</li>
</ul>"
190,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.</p>
<p>Wear OS is the growing and emerging personal compute-platform/surface that provides their users immediate access to key information without having to reach for their phone while promoting digital well being, healthier habits and fitness.</p>

<p>The Wear OS Platform Engineering team develops Google's ""WearOS by Google"" software platform. We develop, maintain and evolve Google's wearable platform and help our development partners by working on a broad set of technologies within the platform, ranging from Android, Linux Kernel, Applications, UI, Connectivity (BT/BLE,  WiFi, LTE), sensors and more. </p>",jobs/106901744304169670,"Software Engineer, Wear OS","['Mountain View, CA, USA']",1,2019-12-27T19:00:58.766Z,"<ul>
<li>Bachelor's degree in Computer Science, Engineering or equivalent practical experience.</li>
<li>Experience with one or more general purpose programming languages, including but not limited to: Java, C/C++ or Python.</li>
<li>Experience in software development.</li>
<li>Experience with connectivity protocol/s: BT/BLE, Wi-Fi, LTE/eSIM.</li>
</ul>"
191,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>At Google, we work at lightning speed. So when things get in the way of progress, the Business Systems Integration team steps in to remove those roadblocks. The team identifies time-consuming internal processes and then builds solutions that are reliable and scalable enough to work within the size and scope of the company. You listen to and translate Googler needs into high-level technical specifications, design and develop recommended systems and consult with Google executives to ensure smooth implementation. Whether battling large system processes or leveraging our homegrown suite of Google products for Googlers themselves, you help Googlers work faster and more efficiently.</p><p>Google's mission is to organize the world's information and make it universally accessible and useful. Our Devices &amp; Services team combines the best of Google AI, Software, and Hardware to create radically helpful experiences for users. We research, design, and develop new technologies and hardware to make our user's interaction with computing faster, seamless, and more powerful. Whether finding new ways to capture and sense the world around us, advancing form factors, or improving interaction methods, the Devices &amp; Services team is making people's lives better through technology.</p>",jobs/98992932226245318,"Application Engineer, Devices and Services","['Mountain View, CA, USA']",1,2020-01-23T17:01:19.577Z,"<ul>
<li>Bachelor's degree in Computer Science, related technical field or equivalent practical experience.
</li>
<li>Programming experience with Java, Web Services (e.g., RESTful, SOAP), JavaScript and Android.
</li>
<li>Experience with developing internal business applications and business integration.
</li>
<li>Experience working with various Internet technologies such as Borg, CloudSQL and Spanner.</li>
</ul>"
192,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>Google&#39;s software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We&#39;re looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.<br><br>With your technical expertise you manage individual projects priorities, deadlines and deliverables. You design, develop, test, deploy, maintain, and enhance software solutions.</p>

<p>Do you want to help Google build next-generation web applications like Gmail, Google Search, Google Maps, and Google+? As a Front End Software Engineer at Google, you will specialize in building responsive and elegant web applications that scale to millions of users in dozens of languages.
</p>

<p>Google aspires to be an organization that reflects the globally diverse audience that our products and technology serve. We believe that in addition to hiring the best talent, a diversity of perspectives, ideas and cultures leads to the creation of better products and services.</p><p>Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology&#39;s greatest challenges and make an impact on millions, if not billions, of users. At Google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another.</p>",jobs/119463872621880006,Front End Software Engineer,"['Kirkland, WA, USA', 'Seattle, WA, USA']",2,2019-12-04T20:31:37.278Z,"<ul>
<li>BS degree in Computer Science, similar technical field of study or equivalent practical experience.</li>
<li>1 year of work experience.</li>
<li>Experience in JavaScript, and one or more programming languages including but not limited to: Java, C/C++, Python or Go.</li>
<li>Experience with front end technologies and/or front end frameworks.</li>
</ul>"
193,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>As a Hardware Reliability Engineer, you will play a key role in creating new consumer electronic products that meet a high bar for reliability and performance. This role will involve understanding fundamental technologies of custom modules, complex system integration interactions, and developing novel test methods and specifications. In this position you will closely collaborate with internal and external cross-functional partners, and own multiple reliability risks from concept to end of life. You will use strong fundamentals in Design for Reliability and Physics of Failure to successfully lead and influence cross-functional teams under pressure to deliver results and adoption of your technical recommendations. You are also expected to perform hands-on laboratory work including but not limited to test development, electrical debug, and failure analysis.</p><p>Google's mission is to organize the world's information and make it universally accessible and useful. Our Devices &amp; Services team combines the best of Google AI, Software, and Hardware to create radically helpful experiences for users. We research, design, and develop new technologies and hardware to make our user's interaction with computing faster, seamless, and more powerful. Whether finding new ways to capture and sense the world around us, advancing form factors, or improving interaction methods, the Devices &amp; Services team is making people's lives better through technology.</p>",jobs/97347749273313990,"Hardware Reliability Engineer, Devices and Services","['Mountain View, CA, USA']",1,2019-12-30T22:31:33.069Z,"<ul>
<li>BS degree in Electrical Engineering or equivalent practical experience.</li>
<li>7 years of experience in industry (or equivalent professional experience) as a reliability or hardware (EE/RF) engineer.</li>
<li>Experience with technical contributions across multiple engineering disciplines, delivering results under pressure, and hands-on experience in test and FA laboratories.</li>
</ul>"
194,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"<p>There&#39;s no such thing as a &quot;safe system&quot; - only safer systems. Our Security team works to create and maintain the safest operating environment for Google&#39;s users and developers. As a Security Engineer, you help protect network boundaries, keep computer systems and network devices hardened against attacks and provide security services to protect highly sensitive data like passwords and customer information. Security Engineers work hands-on with network equipment and actively monitor our systems for attacks and intrusions. You also work with software engineers to proactively identify and fix security flaws and vulnerabilities.</p>

<p>The Security M&amp;A and Alphabets team&#39;s mission is to secure acquisitions and Alphabet companies. Our team works on a broad set of efforts focusing on designing and building solutions to improve security across our Acquisitions and Alphabet companies. 
</p>

<p>In this role, you will be working on a wide variety of infrastructures, software designs, and technology stacks from startups that Google acquires and Alphabet companies that Google launches. 
</p>

<p>With your technical expertise you manage project priorities, deadlines and deliverables. You design, develop, test, deploy, maintain, and enhance security solutions while working with partner teams. 
</p>

<p>You will perform technical security assessments, security consulting, design reviews, code reviews, and vulnerability testing to highlight risk, helping Google teams and partners improve security.</p><p>Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google&#39;s product portfolio possible. We&#39;re proud to be our engineers&#39; engineers and love voiding warranties by taking things apart so we can rebuild them. We&#39;re always on call to keep our networks up and running, ensuring our users have the best and fastest experience possible.</p>",jobs/76552132813038278,"Security Engineer, Mergers, Acquisitions and Alphabets","['Sunnyvale, CA, USA']",1,2019-12-16T23:31:04.788Z,"<ul>
<li>Bachelor's degree in Computer Science, Computer Engineering, Electrical and Computer Engineering, related technical disciplines or equivalent practical experience.</li>
<li>10 years of work experience in security.</li>
<li>Coding experience in one or more general purpose languages.</li>
<li>Experience analyzing and implementing security systems (e.g access controls, penetration testing, web application security testing, vulnerability scanning, threat modeling, etc.)</li>
</ul>"
195,projects/gweb-careers-proto/companies/ebbbf0d1-8121-483c-8f99-ee92597591fc,Google,"Google engineers develop the next-generation technologies that change how users connect, explore, and interact with information and one another. As a member of an extraordinarily creative, motivated and talented team, you develop new products that are used by millions of people. We need our engineers to be versatile and passionate to take on new problems as we continue to push technology forward. If you get excited about building new things and working across discipline lines, then our team might be your next career step.<p>Google's mission is to organize the world's information and make it universally accessible and useful. Our Devices &amp; Services team combines the best of Google AI, Software, and Hardware to create radically helpful experiences for users. We research, design, and develop new technologies and hardware to make our user's interaction with computing faster, seamless, and more powerful. Whether finding new ways to capture and sense the world around us, advancing form factors, or improving interaction methods, the Devices &amp; Services team is making people's lives better through technology.</p>",jobs/111474133939692230,"Hardware System Engineer, Google Nest","['Mountain View, CA, USA']",1,2020-01-06T18:01:38.777Z,"<ul>
<li>Bachelor's degree in Electrical Engineering or equivalent practical experience.</li>
<li>Experience with lab equipment such as real-time/sampling oscilloscope, TDR, and VNA/ENA.</li>
<li>Experience with simulation and lab correlation in frequency domain and time domain.</li>
<li>Experience with system validation, simulation, power supply, SoC</li>
</ul>"
